Speed,instance,QS phase,intercept,stiffness,MSE,R2,inverted
Subject47,0.585589,CP,-0.026,0.066,0.0,0.715,False
Subject47,0.585589,ERP,0.221,2.657,0.003,0.873,False
Subject47,0.585589,LRP,0.353,4.9,0.001,0.986,False
Subject47,0.585589,DP,0.852,2.237,0.012,0.956,False
Subject47,0.659229,CP,-0.033,0.09,0.0,0.854,False
Subject47,0.659229,ERP,0.107,2.14,0.003,0.88,False
Subject47,0.659229,LRP,-0.292,7.13,0.0,0.995,False
Subject47,0.659229,DP,0.789,2.452,0.004,0.981,False
Subject47,0.768175,CP,-0.026,0.027,0.0,0.604,False
Subject47,0.768175,ERP,0.113,1.784,0.002,0.908,False
Subject47,0.768175,LRP,-0.127,5.001,0.001,0.986,False
Subject47,0.768175,DP,0.634,2.323,0.004,0.981,False
Subject47,0.9569620000000001,CP,-0.026,-0.094,0.0,0.947,False
Subject47,0.9569620000000001,ERP,0.354,4.172,0.01,0.944,False
Subject47,0.9569620000000001,LRP,0.745,2.733,0.003,0.978,False
Subject47,0.9569620000000001,DP,-0.018,-0.18,0.0,0.53,False
Subject47,1.085942,CP,-0.058,0.125,0.0,0.884,False
Subject47,1.085942,ERP,0.038,1.378,0.003,0.802,False
Subject47,1.085942,LRP,-0.218,5.707,0.003,0.964,False
Subject47,1.085942,DP,0.691,1.728,0.007,0.949,False
Subject47,1.123687,CP,-0.055,0.082,0.0,0.768,False
Subject47,1.123687,ERP,0.043,2.006,0.011,0.816,False
Subject47,1.123687,LRP,-0.335,4.815,0.001,0.962,False
Subject47,1.123687,DP,0.663,1.584,0.011,0.941,False
Subject47,1.133099,CP,-0.042,0.016,0.0,0.211,False
Subject47,1.133099,ERP,0.097,2.037,0.012,0.752,False
Subject47,1.133099,LRP,-0.507,7.646,0.005,0.822,False
Subject47,1.133099,DP,0.837,1.949,0.004,0.977,False
Subject47,1.149074,CP,-0.041,0.058,0.0,0.641,False
Subject47,1.149074,ERP,0.012,2.041,0.01,0.81,False
Subject47,1.149074,LRP,0.222,0.008,0.0,0.025,True
Subject47,1.149074,DP,0.744,2.08,0.004,0.977,False
Subject47,1.158453,CP,-0.034,-0.009,0.0,0.136,False
Subject47,1.158453,ERP,0.145,2.053,0.007,0.853,False
Subject47,1.158453,LRP,-0.133,5.339,0.0,0.984,False
Subject47,1.158453,DP,0.834,2.011,0.003,0.987,False
Subject48,0.8009430000000001,CP,-0.052,0.779,0.0,0.88,False
Subject48,0.8009430000000001,ERP,0.32,4.668,0.0,0.993,False
Subject48,0.8009430000000001,LRP,0.473,3.675,0.002,0.961,False
Subject48,0.8009430000000001,DP,0.701,3.625,0.002,0.99,False
Subject48,1.004724,CP,-0.066,0.199,0.0,0.445,False
Subject48,1.004724,ERP,0.497,6.126,0.003,0.934,False
Subject48,1.004724,LRP,0.589,3.817,0.001,0.961,False
Subject48,1.004724,DP,0.848,2.691,0.001,0.992,False
Subject48,1.052068,CP,-0.061,0.792,0.0,0.95,False
Subject48,1.052068,ERP,0.067,4.583,0.003,0.957,False
Subject48,1.052068,LRP,-0.049,7.021,0.0,0.963,False
Subject48,1.052068,DP,0.884,2.075,0.005,0.97,False
Subject48,1.106696,CP,-0.05,0.759,0.0,0.912,False
Subject48,1.106696,ERP,-0.063,2.626,0.004,0.86,False
Subject48,1.106696,LRP,0.108,0.078,0.0,0.967,True
Subject48,1.106696,DP,0.706,2.29,0.009,0.927,False
Subject48,1.243331,CP,-0.065,0.751,0.0,0.971,False
Subject48,1.243331,ERP,-0.023,2.947,0.004,0.887,False
Subject48,1.243331,LRP,-0.816,9.838,0.003,0.951,False
Subject48,1.243331,DP,0.808,2.89,0.002,0.985,False
Subject48,1.24456,CP,-0.064,0.801,0.0,0.984,False
Subject48,1.24456,ERP,0.019,2.37,0.001,0.927,False
Subject48,1.24456,LRP,-0.466,7.704,0.002,0.972,False
Subject48,1.24456,DP,0.777,3.149,0.004,0.978,False
Subject48,1.2656459999999998,CP,-0.073,0.349,0.0,0.869,False
Subject48,1.2656459999999998,ERP,0.097,3.835,0.012,0.763,False
Subject48,1.2656459999999998,LRP,0.031,0.058,0.0,0.733,True
Subject48,1.2656459999999998,DP,0.965,2.914,0.002,0.987,False
Subject48,1.294707,CP,-0.071,0.413,0.0,0.97,False
Subject48,1.294707,ERP,0.004,2.899,0.008,0.829,False
Subject48,1.294707,LRP,-0.879,10.804,0.001,0.968,False
Subject48,1.294707,DP,0.739,2.995,0.003,0.981,False
Subject48,1.304461,CP,-0.056,0.354,0.0,0.966,False
Subject48,1.304461,ERP,0.076,3.309,0.007,0.891,False
Subject48,1.304461,LRP,-0.189,6.844,0.0,0.987,False
Subject48,1.304461,DP,0.881,2.392,0.004,0.98,False
Subject49,0.6601239999999999,CP,-0.009,0.198,0.0,0.133,True
Subject49,0.6601239999999999,ERP,-0.023,1.973,0.001,0.903,False
Subject49,0.6601239999999999,LRP,-0.345,5.011,0.0,0.998,False
Subject49,0.6601239999999999,DP,-0.033,4.094,0.002,0.989,False
Subject49,0.730625,CP,-0.023,0.22,0.0,0.844,False
Subject49,0.730625,ERP,0.111,1.363,0.001,0.833,False
Subject49,0.730625,LRP,-0.164,4.303,0.004,0.972,False
Subject49,0.730625,DP,0.361,2.698,0.005,0.977,False
Subject49,1.257696,CP,-0.051,0.384,0.0,0.954,False
Subject49,1.257696,ERP,0.01,2.249,0.002,0.938,False
Subject49,1.257696,LRP,-0.732,6.609,0.0,0.998,False
Subject49,1.257696,DP,0.557,2.848,0.006,0.977,False
Subject49,1.265169,CP,-0.03,0.096,0.0,0.736,False
Subject49,1.265169,ERP,0.081,2.86,0.002,0.937,False
Subject49,1.265169,LRP,-0.31,6.281,0.0,0.997,False
Subject49,1.265169,DP,0.596,3.528,0.005,0.975,False
Subject49,1.268361,CP,-0.037,0.392,0.0,0.891,False
Subject49,1.268361,ERP,-0.038,2.148,0.003,0.876,False
Subject49,1.268361,LRP,-0.782,7.365,0.001,0.993,False
Subject49,1.268361,DP,0.632,3.303,0.003,0.983,False
Subject49,1.268824,CP,-0.046,0.701,0.0,0.912,False
Subject49,1.268824,ERP,-0.066,0.881,0.0,0.899,False
Subject49,1.268824,LRP,-0.888,6.366,0.003,0.987,False
Subject49,1.268824,DP,0.584,2.576,0.004,0.987,False
Subject49,1.3244479999999998,CP,-0.057,0.289,0.0,0.92,False
Subject49,1.3244479999999998,ERP,0.007,1.708,0.001,0.921,False
Subject49,1.3244479999999998,LRP,-0.572,6.284,0.0,0.997,False
Subject49,1.3244479999999998,DP,0.596,2.813,0.006,0.979,False
Subject49,1.353081,CP,-0.033,-0.0,0.0,0.0,False
Subject49,1.353081,ERP,0.062,2.865,0.004,0.905,False
Subject49,1.353081,LRP,-0.367,6.697,0.001,0.988,False
Subject49,1.353081,DP,0.657,3.361,0.003,0.982,False
Subject49,1.449951,CP,-0.03,-0.193,0.0,0.852,False
Subject49,1.449951,ERP,0.053,4.419,0.009,0.936,False
Subject49,1.449951,LRP,0.739,3.088,0.009,0.926,False
Subject49,1.449951,DP,-0.028,-1.064,0.001,0.75,False
Subject50,0.48813199999999995,CP,-0.07,0.497,0.0,0.968,False
Subject50,0.48813199999999995,ERP,-0.062,0.779,0.0,0.931,False
Subject50,0.48813199999999995,LRP,-0.486,7.945,0.001,0.99,False
Subject50,0.48813199999999995,DP,0.277,3.628,0.0,0.97,False
Subject50,0.635493,CP,-0.086,0.239,0.0,0.11,False
Subject50,0.635493,ERP,-0.123,2.203,0.011,0.771,False
Subject50,0.635493,LRP,-0.607,5.795,0.0,0.984,False
Subject50,0.635493,DP,0.47,1.99,0.014,0.923,False
Subject50,0.6536420000000001,CP,-0.054,0.472,0.0,0.955,False
Subject50,0.6536420000000001,ERP,-0.035,1.663,0.005,0.763,False
Subject50,0.6536420000000001,LRP,-0.402,5.454,0.001,0.991,False
Subject50,0.6536420000000001,DP,0.613,1.892,0.01,0.956,False
Subject50,0.706022,CP,-0.052,0.635,0.0,0.988,False
Subject50,0.706022,ERP,-0.06,1.904,0.007,0.802,False
Subject50,0.706022,LRP,0.179,0.023,0.0,0.768,True
Subject50,0.706022,DP,0.726,1.472,0.009,0.948,False
Subject50,0.765411,CP,-0.054,0.431,0.0,0.953,False
Subject50,0.765411,ERP,-0.042,0.975,0.001,0.837,False
Subject50,0.765411,LRP,-0.368,4.716,0.004,0.97,False
Subject50,0.765411,DP,0.59,1.755,0.01,0.953,False
Subject50,0.80762,CP,-0.058,0.479,0.0,0.972,False
Subject50,0.80762,ERP,-0.086,0.752,0.001,0.704,False
Subject50,0.80762,LRP,-0.589,6.842,0.0,0.996,False
Subject50,0.80762,DP,-0.61,7.283,0.001,0.934,False
Subject50,0.856874,CP,-0.084,0.417,0.0,0.974,False
Subject50,0.856874,ERP,-0.077,1.721,0.002,0.91,False
Subject50,0.856874,LRP,-0.619,5.637,0.001,0.942,False
Subject50,0.856874,DP,0.684,1.249,0.006,0.962,False
Subject50,1.022905,CP,-0.06,0.546,0.0,0.976,False
Subject50,1.022905,ERP,-0.051,1.116,0.001,0.843,False
Subject50,1.022905,LRP,-0.344,6.186,0.002,0.985,False
Subject50,1.022905,DP,0.54,1.728,0.09,0.624,False
Subject50,1.160032,CP,-0.095,2.282,0.01,0.847,False
Subject50,1.160032,ERP,1.339,-2.306,0.0,0.945,False
Subject50,1.160032,LRP,-0.424,6.429,0.001,0.88,False
Subject50,1.160032,DP,0.756,1.516,0.006,0.962,False
Subject50,1.178692,CP,-0.095,0.571,0.0,0.99,False
Subject50,1.178692,ERP,-0.091,0.725,0.0,0.969,False
Subject50,1.178692,LRP,-0.256,3.958,0.001,0.972,False
Subject50,1.178692,DP,-0.515,6.234,0.002,0.947,False
Subject50,1.192549,CP,-0.071,0.649,0.0,0.907,False
Subject50,1.192549,ERP,-0.055,2.125,0.003,0.863,False
Subject50,1.192549,LRP,0.123,0.053,0.0,0.335,True
Subject50,1.192549,DP,0.886,1.345,0.005,0.967,False
Subject50,1.233208,CP,-0.08,0.482,0.0,0.983,False
Subject50,1.233208,ERP,-0.075,0.857,0.001,0.837,False
Subject50,1.233208,LRP,-0.36,4.898,0.001,0.978,False
Subject50,1.233208,DP,-0.337,5.366,0.001,0.973,False
Subject50,1.243787,CP,-0.114,0.473,0.0,0.985,False
Subject50,1.243787,ERP,-0.063,1.21,0.002,0.838,False
Subject50,1.243787,LRP,-0.19,3.875,0.001,0.962,False
Subject50,1.243787,DP,-0.31,5.327,0.001,0.962,False
Subject50,1.284022,CP,-0.096,0.366,0.0,0.987,False
Subject50,1.284022,ERP,0.033,2.954,0.006,0.918,False
Subject50,1.284022,LRP,-0.238,6.196,0.007,0.803,False
Subject50,1.284022,DP,0.788,1.676,0.007,0.963,False
Subject50,1.2852620000000001,CP,-0.093,0.319,0.0,0.99,False
Subject50,1.2852620000000001,ERP,0.104,2.928,0.016,0.816,False
Subject50,1.2852620000000001,LRP,0.115,0.045,0.0,0.621,True
Subject50,1.2852620000000001,DP,0.893,1.422,0.005,0.969,False
Subject50,1.2922870000000002,CP,0.0,0.0,0.0,,True
Subject50,1.2922870000000002,ERP,-0.001,1.865,0.007,0.74,False
Subject50,1.2922870000000002,LRP,-0.154,6.1,0.003,0.877,False
Subject50,1.2922870000000002,DP,0.912,1.373,0.006,0.962,False
